date,state,fips,cases,deaths
8/25/2020,New Hampshire,33,7150,429
8/25/2020,New Jersey,34,191850,15953
8/25/2020,New Mexico,35,24535,750
8/25/2020,New York,36,435495,32495
8/25/2020,North Carolina,37,158185,2607
8/25/2020,North Dakota,38,10233,142
8/25/2020,Northern Mariana Islands,69,54,2
8/25/2020,Ohio,39,116495,3996
8/25/2020,Oklahoma,40,54172,744
8/25/2020,Oregon,41,25408,436
8/25/2020,Pennsylvania,42,134803,7666
8/25/2020,Puerto Rico,72,30720,395
8/25/2020,Rhode Island,44,21372,1039
8/25/2020,South Carolina,45,113488,2529
8/25/2020,South Dakota,46,11507,161
8/25/2020,Tennessee,47,142501,1605
8/25/2020,Texas,48,613707,12012
8/25/2020,Utah,49,49870,398
8/25/2020,Vermont,50,1572,58
8/25/2020,Virgin Islands,78,1030,14
8/25/2020,Virginia,51,114635,2494
8/25/2020,Washington,53,74634,1962
8/25/2020,West Virginia,54,9395,187
8/25/2020,Wisconsin,55,76453,1106
8/25/2020,Wyoming,56,3634,37
8/26/2020,Alabama,1,119254,2045
8/26/2020,Alaska,2,5671,34
8/26/2020,Arizona,4,199495,4899
8/26/2020,Arkansas,5,58023,732
8/26/2020,California,6,687612,12547
8/26/2020,Colorado,8,56346,1933
8/26/2020,Connecticut,9,52220,4463
8/26/2020,Delaware,10,16986,604
8/26/2020,District of Columbia,11,13722,605
8/26/2020,Florida,12,608714,10732
8/26/2020,Georgia,13,244494,5195
8/26/2020,Guam,66,2089,10
8/26/2020,Hawaii,15,7236,50
8/26/2020,Idaho,16,30968,337
8/26/2020,Illinois,17,227872,8186
8/26/2020,Indiana,18,91403,3259
8/26/2020,Iowa,19,58864,1077
8/26/2020,Kansas,20,40564,445
8/26/2020,Kentucky,21,47542,927
8/26/2020,Louisiana,22,145661,4851
8/26/2020,Maine,23,4389,132
8/26/2020,Maryland,24,105996,3717
8/26/2020,Massachusetts,25,126756,8987
8/26/2020,Michigan,26,109645,6692
8/26/2020,Minnesota,27,71285,1842
8/26/2020,Mississippi,28,80110,2373
8/26/2020,Missouri,29,79588,1566
8/26/2020,Montana,30,6807,98
8/26/2020,Nebraska,31,32727,390
8/26/2020,Nevada,32,66732,1250
8/26/2020,New Hampshire,33,7159,430
8/26/2020,New Jersey,34,192086,15914
8/26/2020,New Mexico,35,24732,755
8/26/2020,New York,36,436063,32499
8/26/2020,North Carolina,37,159708,2634
8/26/2020,North Dakota,38,10471,142
8/26/2020,Northern Mariana Islands,69,54,2
8/26/2020,Ohio,39,117584,4044
8/26/2020,Oklahoma,40,54838,763
8/26/2020,Oregon,41,25575,438
8/26/2020,Pennsylvania,42,135323,7691
8/26/2020,Puerto Rico,72,30744,404
8/26/2020,Rhode Island,44,21454,1041
8/26/2020,South Carolina,45,114093,2573
8/26/2020,South Dakota,46,11627,162
8/26/2020,Tennessee,47,144400,1623
8/26/2020,Texas,48,619836,12212
8/26/2020,Utah,49,50298,404
8/26/2020,Vermont,50,1577,58
8/26/2020,Virgin Islands,78,1030,14
8/26/2020,Virginia,51,115458,2515
8/26/2020,Washington,53,75207,1968
8/26/2020,West Virginia,54,9540,190
8/26/2020,Wisconsin,55,77220,1112
8/26/2020,Wyoming,56,3684,37
8/27/2020,Alabama,1,121023,2076
8/27/2020,Alaska,2,5752,34
8/27/2020,Arizona,4,200172,4932
8/27/2020,Arkansas,5,58745,739
8/27/2020,California,6,692964,12696
8/27/2020,Colorado,8,56706,1937
8/27/2020,Connecticut,9,52350,4465
8/27/2020,Delaware,10,16976,604
8/27/2020,District of Columbia,11,13794,605
8/27/2020,Florida,12,611983,10867
8/27/2020,Georgia,13,247017,5275
8/27/2020,Guam,66,2201,10
8/27/2020,Hawaii,15,7542,54
8/27/2020,Idaho,16,31326,343
8/27/2020,Illinois,17,229598,8206
8/27/2020,Indiana,18,92566,3266
8/27/2020,Iowa,19,61484,1091
8/27/2020,Kansas,20,40702,446
8/27/2020,Kentucky,21,48322,937
8/27/2020,Louisiana,22,146338,4874
8/27/2020,Maine,23,4414,132
8/27/2020,Maryland,24,106558,3722
8/27/2020,Massachusetts,25,127124,9008
8/27/2020,Michigan,26,110491,6708
8/27/2020,Minnesota,27,72439,1855
8/27/2020,Mississippi,28,80695,2399
8/27/2020,Missouri,29,80913,1583
8/27/2020,Montana,30,6960,98
8/27/2020,Nebraska,31,33101,394
8/27/2020,Nevada,32,67324,1274
8/27/2020,New Hampshire,33,7194,431
8/27/2020,New Jersey,34,192393,15921
8/27/2020,New Mexico,35,24920,764
8/27/2020,New York,36,436852,32507
8/27/2020,North Carolina,37,161715,2654
8/27/2020,North Dakota,38,10804,143
8/27/2020,Northern Mariana Islands,69,54,2
8/27/2020,Ohio,39,118828,4076
8/27/2020,Oklahoma,40,55550,778
8/27/2020,Oregon,41,25775,444
8/27/2020,Pennsylvania,42,135958,7702
8/27/2020,Puerto Rico,72,31383,412
8/27/2020,Rhode Island,44,21589,1044
8/27/2020,South Carolina,45,114598,2628
8/27/2020,South Dakota,46,12194,162
8/27/2020,Tennessee,47,146183,1650
8/27/2020,Texas,48,623647,12444
8/27/2020,Utah,49,50668,404
8/27/2020,Vermont,50,1586,58
8/27/2020,Virgin Islands,78,1075,14
8/27/2020,Virginia,51,116579,2527
8/27/2020,Washington,53,75752,1977
8/27/2020,West Virginia,54,9633,199
8/27/2020,Wisconsin,55,78136,1121
8/27/2020,Wyoming,56,3722,37
8/28/2020,Alabama,1,122185,2107
8/28/2020,Alaska,2,5874,34
8/28/2020,Arizona,4,200694,4980
8/28/2020,Arkansas,5,59583,756
8/28/2020,California,6,698391,12836
8/28/2020,Colorado,8,57158,1945
8/28/2020,Connecticut,9,52495,4465
8/28/2020,Delaware,10,17083,604
8/28/2020,District of Columbia,11,13851,605
8/28/2020,Florida,12,615798,10956
8/28/2020,Georgia,13,249317,5352
8/28/2020,Guam,66,2256,11
8/28/2020,Hawaii,15,7806,58
8/28/2020,Idaho,16,31643,357
8/28/2020,Illinois,17,232052,8229
8/28/2020,Indiana,18,93387,3277
8/28/2020,Iowa,19,62828,1108
8/28/2020,Kansas,20,41808,448
8/28/2020,Kentucky,21,48937,945
8/28/2020,Louisiana,22,146944,4904
8/28/2020,Maine,23,4436,132
8/28/2020,Maryland,24,107146,3736
8/28/2020,Massachusetts,25,127584,9024
8/28/2020,Michigan,26,111303,6714
8/28/2020,Minnesota,27,73289,1859
8/28/2020,Mississippi,28,81294,2413
8/28/2020,Missouri,29,82449,1599
8/28/2020,Montana,30,7086,100
8/28/2020,Nebraska,31,33436,399
8/28/2020,Nevada,32,67984,1287
8/28/2020,New Hampshire,33,7216,432
8/28/2020,New Jersey,34,192751,15930
8/28/2020,New Mexico,35,25042,767
8/28/2020,New York,36,437487,32515
8/28/2020,North Carolina,37,163154,2676
8/28/2020,North Dakota,38,11114,143
8/28/2020,Northern Mariana Islands,69,54,2
8/28/2020,Ohio,39,120124,4105
8/28/2020,Oklahoma,40,56260,786
8/28/2020,Oregon,41,26069,457
8/28/2020,Pennsylvania,42,136824,7722
8/28/2020,Puerto Rico,72,31988,424
8/28/2020,Rhode Island,44,21683,1046
8/28/2020,South Carolina,45,115951,2655
8/28/2020,South Dakota,46,12517,165
8/28/2020,Tennessee,47,147814,1675
8/28/2020,Texas,48,628492,12615
8/28/2020,Utah,49,51071,408
8/28/2020,Vermont,50,1589,58
8/28/2020,Virgin Islands,78,1075,14
8/28/2020,Virginia,51,117592,2550
8/28/2020,Washington,53,76397,1992
8/28/2020,West Virginia,54,9824,202
8/28/2020,Wisconsin,55,78984,1123
8/28/2020,Wyoming,56,3763,37
8/29/2020,Alabama,1,123889,2152
8/29/2020,Alaska,2,5985,34
8/29/2020,Arizona,4,201317,5010
8/29/2020,Arkansas,5,60378,772
8/29/2020,California,6,702500,12906
8/29/2020,Colorado,8,57326,1946
8/29/2020,Connecticut,9,52495,4465
8/29/2020,Delaware,10,17349,604
8/29/2020,District of Columbia,11,13925,605
8/29/2020,Florida,12,618995,11104
8/29/2020,Georgia,13,251676,5451
8/29/2020,Guam,66,2256,11
8/29/2020,Hawaii,15,8115,61
8/29/2020,Idaho,16,31874,359
8/29/2020,Illinois,17,233806,8236
8/29/2020,Indiana,18,94512,3285
8/29/2020,Iowa,19,63836,1110
8/29/2020,Kansas,20,41909,449
8/29/2020,Kentucky,21,49914,951
8/29/2020,Louisiana,22,146944,4904
8/29/2020,Maine,23,4489,132
8/29/2020,Maryland,24,107790,3746
8/29/2020,Massachusetts,25,128030,9036
8/29/2020,Michigan,26,112104,6747
8/29/2020,Minnesota,27,74306,1863
8/29/2020,Mississippi,28,82029,2427
8/29/2020,Missouri,29,83973,1613
8/29/2020,Montana,30,7256,104
8/29/2020,Nebraska,31,33753,400
8/29/2020,Nevada,32,68576,1303
8/29/2020,New Hampshire,33,7246,432
8/29/2020,New Jersey,34,193100,15933
8/29/2020,New Mexico,35,25178,769
8/29/2020,New York,36,438122,32522
8/29/2020,North Carolina,37,165533,2708
8/29/2020,North Dakota,38,11488,145
8/29/2020,Northern Mariana Islands,69,56,2
8/29/2020,Ohio,39,121340,4126
8/29/2020,Oklahoma,40,57353,797
8/29/2020,Oregon,41,26293,460
8/29/2020,Pennsylvania,42,137576,7740
8/29/2020,Puerto Rico,72,32550,428
8/29/2020,Rhode Island,44,21683,1046
8/29/2020,South Carolina,45,117249,2698
8/29/2020,South Dakota,46,12942,167
8/29/2020,Tennessee,47,149310,1700
8/29/2020,Texas,48,633834,12733
8/29/2020,Utah,49,51486,408
8/29/2020,Vermont,50,1605,58
8/29/2020,Virgin Islands,78,1129,14
8/29/2020,Virginia,51,118809,2568
8/29/2020,Washington,53,76834,1992
8/29/2020,West Virginia,54,9967,212
8/29/2020,Wisconsin,55,79767,1129
8/29/2020,Wyoming,56,3784,37
8/30/2020,Alabama,1,125235,2162
8/30/2020,Alaska,2,6036,34
8/30/2020,Arizona,4,201695,5033
8/30/2020,Arkansas,5,60856,784
8/30/2020,California,6,706589,12939
8/30/2020,Colorado,8,57515,1945
8/30/2020,Connecticut,9,52495,4465
8/30/2020,Delaware,10,17343,604
8/30/2020,District of Columbia,11,13959,606
8/30/2020,Florida,12,621578,11118
8/30/2020,Georgia,13,252813,5478
8/30/2020,Guam,66,2256,11
8/30/2020,Hawaii,15,8315,62
8/30/2020,Idaho,16,32034,360
8/30/2020,Illinois,17,235779,8248
8/30/2020,Indiana,18,95394,3291
8/30/2020,Iowa,19,64599,1113
8/30/2020,Kansas,20,42011,450
8/30/2020,Kentucky,21,50170,955
8/30/2020,Louisiana,22,148568,4931
8/30/2020,Maine,23,4512,132
8/30/2020,Maryland,24,108286,3752
8/30/2020,Massachusetts,25,128229,9049
8/30/2020,Michigan,26,112598,6750
8/30/2020,Minnesota,27,75238,1865
8/30/2020,Mississippi,28,82676,2441
8/30/2020,Missouri,29,85133,1615
8/30/2020,Montana,30,7340,104
8/30/2020,Nebraska,31,34046,400
8/30/2020,Nevada,32,68981,1305
8/30/2020,New Hampshire,33,7254,432
8/30/2020,New Jersey,34,193391,15937
8/30/2020,New Mexico,35,25283,770
8/30/2020,New York,36,438831,32534
8/30/2020,North Carolina,37,166510,2721
8/30/2020,North Dakota,38,11706,146
8/30/2020,Northern Mariana Islands,69,56,2
8/30/2020,Ohio,39,122262,4128
8/30/2020,Oklahoma,40,58020,799
8/30/2020,Oregon,41,26554,463
8/30/2020,Pennsylvania,42,138137,7742
8/30/2020,Puerto Rico,72,32848,434
8/30/2020,Rhode Island,44,21683,1046
8/30/2020,South Carolina,45,118324,2709
8/30/2020,South Dakota,46,13322,167
8/30/2020,Tennessee,47,150249,1722
8/30/2020,Texas,48,636547,12807
8/30/2020,Utah,49,51854,408
8/30/2020,Vermont,50,1616,58
8/30/2020,Virgin Islands,78,1134,14
8/30/2020,Virginia,51,119747,2569
8/30/2020,Washington,53,77122,1992
8/30/2020,West Virginia,54,10110,213
8/30/2020,Wisconsin,55,80311,1132
8/30/2020,Wyoming,56,3820,37
8/31/2020,Alabama,1,126058,2182
8/31/2020,Alaska,2,6075,34
8/31/2020,Arizona,4,201866,5031
8/31/2020,Arkansas,5,61224,797
8/31/2020,California,6,712543,13020
8/31/2020,Colorado,8,57797,1952
8/31/2020,Connecticut,9,52879,4465
8/31/2020,Delaware,10,17429,605
8/31/2020,District of Columbia,11,13992,607
8/31/2020,Florida,12,623463,11186
8/31/2020,Georgia,13,254238,5506
8/31/2020,Guam,66,2364,11
8/31/2020,Hawaii,15,8447,69
8/31/2020,Idaho,16,32256,364
8/31/2020,Illinois,17,237682,8258
8/31/2020,Indiana,18,96277,3296
8/31/2020,Iowa,19,65252,1120
8/31/2020,Kansas,20,43407,451
8/31/2020,Kentucky,21,50884,965
8/31/2020,Louisiana,22,148894,4950
8/31/2020,Maine,23,4526,132
8/31/2020,Maryland,24,108742,3755
8/31/2020,Massachusetts,25,128533,9060
8/31/2020,Michigan,26,113163,6756
8/31/2020,Minnesota,27,75913,1866
8/31/2020,Mississippi,28,82950,2473
8/31/2020,Missouri,29,86328,1623
8/31/2020,Montana,30,7440,104
8/31/2020,Nebraska,31,34287,402
8/31/2020,Nevada,32,69318,1305
8/31/2020,New Hampshire,33,7275,432
8/31/2020,New Jersey,34,193740,15945
8/31/2020,New Mexico,35,25352,779
8/31/2020,New York,36,439480,32541
8/31/2020,North Carolina,37,167989,2733
8/31/2020,North Dakota,38,11820,147
8/31/2020,Northern Mariana Islands,69,56,2
8/31/2020,Ohio,39,123157,4138
8/31/2020,Oklahoma,40,58733,800
8/31/2020,Oregon,41,26723,467
8/31/2020,Pennsylvania,42,138840,7743
8/31/2020,Puerto Rico,72,33199,434
8/31/2020,Rhode Island,44,21949,1048
8/31/2020,South Carolina,45,118992,2720
8/31/2020,South Dakota,46,13509,167
8/31/2020,Tennessee,47,152033,1727
8/31/2020,Texas,48,640317,12857
8/31/2020,Utah,49,52166,409
8/31/2020,Vermont,50,1624,58
8/31/2020,Virgin Islands,78,1139,15
8/31/2020,Virginia,51,120594,2580
8/31/2020,Washington,53,77718,2002
8/31/2020,West Virginia,54,10250,214
8/31/2020,Wisconsin,55,80733,1132
8/31/2020,Wyoming,56,3842,37
9/1/2020,Alabama,1,127616,2200
9/1/2020,Alaska,2,6109,36
9/1/2020,Arizona,4,202375,5048
9/1/2020,Arkansas,5,61497,814
9/1/2020,California,6,716630,13149
9/1/2020,Colorado,8,58118,1953
9/1/2020,Connecticut,9,53006,4466
9/1/2020,Delaware,10,17535,605
9/1/2020,District of Columbia,11,14049,607
9/1/2020,Florida,12,631032,11373
9/1/2020,Georgia,13,256544,5604
9/1/2020,Guam,66,2416,14
9/1/2020,Hawaii,15,8628,73
9/1/2020,Idaho,16,32703,370
9/1/2020,Illinois,17,239115,8299
9/1/2020,Indiana,18,96988,3312
9/1/2020,Iowa,19,65846,1125
9/1/2020,Kansas,20,43491,454
9/1/2020,Kentucky,21,51762,983
9/1/2020,Louisiana,22,149583,4984
9/1/2020,Maine,23,4548,132
9/1/2020,Maryland,24,109353,3761
9/1/2020,Massachusetts,25,128888,9064
9/1/2020,Michigan,26,113969,6770
9/1/2020,Minnesota,27,76404,1872
9/1/2020,Mississippi,28,83584,2493
9/1/2020,Missouri,29,87414,1651
9/1/2020,Montana,30,7526,105
9/1/2020,Nebraska,31,34574,405
9/1/2020,Nevada,32,69708,1313
9/1/2020,New Hampshire,33,7297,432
9/1/2020,New Jersey,34,194070,15950
9/1/2020,New Mexico,35,25460,787
9/1/2020,New York,36,440237,32551
9/1/2020,North Carolina,37,169966,2769
9/1/2020,North Dakota,38,12004,149
9/1/2020,Northern Mariana Islands,69,57,2
9/1/2020,Ohio,39,124610,4165
9/1/2020,Oklahoma,40,59399,809
9/1/2020,Oregon,41,26958,467
9/1/2020,Pennsylvania,42,139591,7764
9/1/2020,Puerto Rico,72,33421,435
9/1/2020,Rhode Island,44,22002,1050
9/1/2020,South Carolina,45,119846,2757
9/1/2020,South Dakota,46,13749,167
9/1/2020,Tennessee,47,153274,1753
9/1/2020,Texas,48,645534,13004
9/1/2020,Utah,49,52505,410
9/1/2020,Vermont,50,1635,58
9/1/2020,Virgin Islands,78,1143,15
9/1/2020,Virginia,51,121615,2612
9/1/2020,Washington,53,78061,2018
9/1/2020,West Virginia,54,10507,222
9/1/2020,Wisconsin,55,81688,1141
9/1/2020,Wyoming,56,3866,41
9/2/2020,Alabama,1,128239,2217
9/2/2020,Alaska,2,6181,36
9/2/2020,Arizona,4,202898,5070
9/2/2020,Arkansas,5,62112,841
9/2/2020,California,6,722037,13330
9/2/2020,Colorado,8,58392,1960
9/2/2020,Connecticut,9,53108,4467
9/2/2020,Delaware,10,17549,606
9/2/2020,District of Columbia,11,14077,608
9/2/2020,Florida,12,633434,11500
9/2/2020,Georgia,13,258482,5665
9/2/2020,Guam,66,2463,14
9/2/2020,Hawaii,15,8966,74
9/2/2020,Idaho,16,33059,374
9/2/2020,Illinois,17,241282,8322
9/2/2020,Indiana,18,97853,3325
9/2/2020,Iowa,19,66463,1134
9/2/2020,Kansas,20,44529,458
9/2/2020,Kentucky,21,52704,1008
9/2/2020,Louisiana,22,150734,5004
9/2/2020,Maine,23,4567,133
9/2/2020,Maryland,24,109808,3766
9/2/2020,Massachusetts,25,121131,9060
9/2/2020,Michigan,26,114603,6783
9/2/2020,Minnesota,27,77137,1882
9/2/2020,Mississippi,28,84365,2526
9/2/2020,Missouri,29,88974,1669
9/2/2020,Montana,30,7715,109
9/2/2020,Nebraska,31,34995,408
9/2/2020,Nevada,32,69927,1338
9/2/2020,New Hampshire,33,7309,432
9/2/2020,New Jersey,34,194378,15964
9/2/2020,New Mexico,35,25612,790
9/2/2020,New York,36,440947,32559
9/2/2020,North Carolina,37,171140,2806
9/2/2020,North Dakota,38,12271,152
9/2/2020,Northern Mariana Islands,69,57,2
9/2/2020,Ohio,39,125767,4176
9/2/2020,Oklahoma,40,60118,821
9/2/2020,Oregon,41,27085,473
9/2/2020,Pennsylvania,42,140577,7792
9/2/2020,Puerto Rico,72,34003,443
9/2/2020,Rhode Island,44,22078,1051
9/2/2020,South Carolina,45,120503,2794
9/2/2020,South Dakota,46,14003,169
9/2/2020,Tennessee,47,154833,1768
9/2/2020,Texas,48,649844,13185
9/2/2020,Utah,49,52950,414
9/2/2020,Vermont,50,1637,58
9/2/2020,Virgin Islands,78,1144,15
9/2/2020,Virginia,51,122542,2641
9/2/2020,Washington,53,78554,2025
9/2/2020,West Virginia,54,10642,230
9/2/2020,Wisconsin,55,82261,1151
9/2/2020,Wyoming,56,3911,41
9/3/2020,Alabama,1,129285,2233
9/3/2020,Alaska,2,6287,37
9/3/2020,Arizona,4,203964,5133
9/3/2020,Arkansas,5,63504,861
9/3/2020,California,6,727403,13497
9/3/2020,Colorado,8,58680,1963
9/3/2020,Connecticut,9,53209,4468
9/3/2020,Delaware,10,17653,606
9/3/2020,District of Columbia,11,14135,609
9/3/2020,Florida,12,637005,11649
9/3/2020,Georgia,13,261056,5735
9/3/2020,Guam,66,2529,14
9/3/2020,Hawaii,15,9177,78
9/3/2020,Idaho,16,33361,375
9/3/2020,Illinois,17,242715,8347
9/3/2020,Indiana,18,98971,3332
9/3/2020,Iowa,19,67693,1137
9/3/2020,Kansas,20,44755,475
9/3/2020,Kentucky,21,54067,1021
9/3/2020,Louisiana,22,151547,5021
9/3/2020,Maine,23,4617,133
9/3/2020,Maryland,24,110504,3778
9/3/2020,Massachusetts,25,121546,9077
9/3/2020,Michigan,26,115393,6794
9/3/2020,Minnesota,27,78175,1889
9/3/2020,Mississippi,28,85116,2536
9/3/2020,Missouri,29,90392,1680
9/3/2020,Montana,30,7903,111
9/3/2020,Nebraska,31,35469,410
9/3/2020,Nevada,32,70319,1366
9/3/2020,New Hampshire,33,7347,432
9/3/2020,New Jersey,34,194756,15971
9/3/2020,New Mexico,35,25812,791
9/3/2020,New York,36,441835,32567
9/3/2020,North Carolina,37,172791,2829
9/3/2020,North Dakota,38,12633,154
9/3/2020,Northern Mariana Islands,69,57,2
9/3/2020,Ohio,39,127112,4226
9/3/2020,Oklahoma,40,61027,835
9/3/2020,Oregon,41,27356,475
9/3/2020,Pennsylvania,42,141578,7805
9/3/2020,Puerto Rico,72,34198,448
9/3/2020,Rhode Island,44,22143,1055
9/3/2020,South Carolina,45,121696,2807
9/3/2020,South Dakota,46,14337,169
9/3/2020,Tennessee,47,157028,1791
9/3/2020,Texas,48,653321,13387
9/3/2020,Utah,49,53412,416
9/3/2020,Vermont,50,1637,58
9/3/2020,Virgin Islands,78,1150,16
9/3/2020,Virginia,51,123668,2652
9/3/2020,Washington,53,79120,2033
9/3/2020,West Virginia,54,10845,237
9/3/2020,Wisconsin,55,83119,1155
9/3/2020,Wyoming,56,3939,41
9/4/2020,Alabama,1,130393,2266
9/4/2020,Alaska,2,6416,37
9/4/2020,Arizona,4,204686,5174
9/4/2020,Arkansas,5,64678,873
9/4/2020,California,6,732693,13644
9/4/2020,Colorado,8,59021,1973
9/4/2020,Connecticut,9,53365,4468
9/4/2020,Delaware,10,17752,606
9/4/2020,District of Columbia,11,14186,611
9/4/2020,Florida,12,640203,11749
9/4/2020,Georgia,13,263047,5797
9/4/2020,Guam,66,2588,15
9/4/2020,Hawaii,15,9448,80
9/4/2020,Idaho,16,33628,386
9/4/2020,Illinois,17,248253,8386
9/4/2020,Indiana,18,100011,3350
9/4/2020,Iowa,19,68757,1158
9/4/2020,Kansas,20,46049,481
9/4/2020,Kentucky,21,55500,1028
9/4/2020,Louisiana,22,152369,5035
9/4/2020,Maine,23,4632,134
9/4/2020,Maryland,24,111332,3789
9/4/2020,Massachusetts,25,121758,9100
9/4/2020,Michigan,26,116470,6802
9/4/2020,Minnesota,27,79018,1899
9/4/2020,Mississippi,28,85939,2558
9/4/2020,Missouri,29,91994,1698
9/4/2020,Montana,30,8046,114
9/4/2020,Nebraska,31,35661,411
9/4/2020,Nevada,32,70783,1376
9/4/2020,New Hampshire,33,7368,432
9/4/2020,New Jersey,34,195205,15978
9/4/2020,New Mexico,35,25902,794
9/4/2020,New York,36,442698,32573
9/4/2020,North Carolina,37,174848,2868
9/4/2020,North Dakota,38,12977,154
9/4/2020,Northern Mariana Islands,69,57,2
9/4/2020,Ohio,39,128444,4248
9/4/2020,Oklahoma,40,62040,846
9/4/2020,Oregon,41,27605,481
9/4/2020,Pennsylvania,42,142537,7821
9/4/2020,Puerto Rico,72,34241,455
9/4/2020,Rhode Island,44,22243,1055
9/4/2020,South Carolina,45,123325,2846
9/4/2020,South Dakota,46,14596,170
9/4/2020,Tennessee,47,158120,1813
9/4/2020,Texas,48,658789,13516
9/4/2020,Utah,49,53940,420
9/4/2020,Vermont,50,1642,58
9/4/2020,Virgin Islands,78,1150,16
9/4/2020,Virginia,51,124779,2662
9/4/2020,Washington,53,79721,2042
9/4/2020,West Virginia,54,11037,243
9/4/2020,Wisconsin,55,84519,1164
9/4/2020,Wyoming,56,3989,42
9/5/2020,Alabama,1,131803,2275
9/5/2020,Alaska,2,6514,39
9/5/2020,Arizona,4,205518,5207
9/5/2020,Arkansas,5,65226,882
9/5/2020,California,6,737074,13708
9/5/2020,Colorado,8,59362,1978
9/5/2020,Connecticut,9,53365,4468
9/5/2020,Delaware,10,17892,608
9/5/2020,District of Columbia,11,14238,611
9/5/2020,Florida,12,643859,11810
9/5/2020,Georgia,13,265215,5842
9/5/2020,Guam,66,2640,16
9/5/2020,Hawaii,15,9667,83
9/5/2020,Idaho,16,33884,386
9/5/2020,Illinois,17,250882,8405
9/5/2020,Indiana,18,101094,3362
9/5/2020,Iowa,19,69690,1165
9/5/2020,Kansas,20,46051,482
9/5/2020,Kentucky,21,56016,1033
9/5/2020,Louisiana,22,152369,5035
9/5/2020,Maine,23,4667,134
9/5/2020,Maryland,24,112104,3796
9/5/2020,Massachusetts,25,122196,9116
9/5/2020,Michigan,26,117267,6809
9/5/2020,Minnesota,27,79932,1903
9/5/2020,Mississippi,28,86478,2569
9/5/2020,Missouri,29,93713,1728
9/5/2020,Montana,30,8178,116
9/5/2020,Nebraska,31,35805,415
9/5/2020,Nevada,32,71184,1390
9/5/2020,New Hampshire,33,7424,432
9/5/2020,New Jersey,34,195530,15985
9/5/2020,New Mexico,35,26048,800
9/5/2020,New York,36,443497,32579
9/5/2020,North Carolina,37,176124,2913
9/5/2020,North Dakota,38,13338,159
9/5/2020,Northern Mariana Islands,69,58,2
9/5/2020,Ohio,39,129785,4256
9/5/2020,Oklahoma,40,63187,850
9/5/2020,Oregon,41,27857,482
9/5/2020,Pennsylvania,42,143301,7837
9/5/2020,Puerto Rico,72,34492,464
9/5/2020,Rhode Island,44,22243,1055
9/5/2020,South Carolina,45,124289,2877
9/5/2020,South Dakota,46,14889,173
9/5/2020,Tennessee,47,159893,1838
9/5/2020,Texas,48,663246,13660
9/5/2020,Utah,49,54364,421
9/5/2020,Vermont,50,1647,58
9/5/2020,Virgin Islands,78,1167,16
9/5/2020,Virginia,51,125727,2677
9/5/2020,Washington,53,79900,2042
9/5/2020,West Virginia,54,11289,243
9/5/2020,Wisconsin,55,85517,1177
9/5/2020,Wyoming,56,4006,42
9/6/2020,Alabama,1,132314,2276
9/6/2020,Alaska,2,6603,39
9/6/2020,Arizona,4,205772,5221
9/6/2020,Arkansas,5,65924,894
9/6/2020,California,6,740233,13730
9/6/2020,Colorado,8,59626,1980
9/6/2020,Connecticut,9,53365,4468
9/6/2020,Delaware,10,18043,609
9/6/2020,District of Columbia,11,14279,611
9/6/2020,Florida,12,646423,11848
9/6/2020,Georgia,13,266707,5900
9/6/2020,Guam,66,2588,17
9/6/2020,Hawaii,15,9829,84
9/6/2020,Idaho,16,34053,387
9/6/2020,Illinois,17,252306,8409
9/6/2020,Indiana,18,101937,3364
9/6/2020,Iowa,19,70210,1167
9/6/2020,Kansas,20,46151,483
9/6/2020,Kentucky,21,56172,1035
9/6/2020,Louisiana,22,153764,5093
9/6/2020,Maine,23,4682,134
9/6/2020,Maryland,24,112557,3799
9/6/2020,Massachusetts,25,122562,9125
9/6/2020,Michigan,26,117310,6809
9/6/2020,Minnesota,27,80639,1909
9/6/2020,Mississippi,28,86888,2584
9/6/2020,Missouri,29,94923,1739
9/6/2020,Montana,30,8272,117
9/6/2020,Nebraska,31,35891,415
9/6/2020,Nevada,32,71711,1394
9/6/2020,New Hampshire,33,7447,433
